data_captura,codigo_composicao,descricao_composicao,unidade_composicao,codigo_item,descricao_item,unidade_item,tipo_item,coeficiente
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M3091,Porca sextavada em aço para ancoragem de tirantes - D = 38 mm e C = 55 mm,un,INSUMO,0.25
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M1728,"Punho linha R25 para martelete perfurador e rompedor - D = 25 mm (1"")",un,INSUMO,0.00167
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,0.00679,INSUMO,5914655.0
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M1819,Cartucho de cimento - D = 25 mm e C = 320 mm - Caminhão carroceria 15 t,0.00149,INSUMO,5914655.0
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M1729,"Haste linha R25 para martelete perfurador e rompedor - D = 25 mm (1"") e C = 1,00 m - Caminhão carroceria 15 t",1e-05,INSUMO,5914655.0
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M1990,"Placa de ancoragem para tirante de barra de aço - E = 16,0 mm e seção de 160 x 160 mm - Caminhão carroceria 15 t",0.0002,INSUMO,5914655.0
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M3091,Porca sextavada em aço para ancoragem de tirantes - D = 38 mm e C = 55 mm - Caminhão carroceria 15 t,2e-05,INSUMO,5914655.0
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,tkm,INSUMO,0.00679
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M1819,Cartucho de cimento - D = 25 mm e C = 320 mm - Caminhão carroceria 15 t,tkm,INSUMO,0.00149
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M1729,"Haste linha R25 para martelete perfurador e rompedor - D = 25 mm (1"") e C = 1,00 m - Caminhão carroceria 15 t",tkm,INSUMO,1e-05
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M1990,"Placa de ancoragem para tirante de barra de aço - E = 16,0 mm e seção de 160 x 160 mm - Caminhão carroceria 15 t",tkm,INSUMO,0.0002
2026-07-22,05613944,"Chumbador de aço CA-50 - D = 32 mm com martelete perfurador manual - ancorado na rocha com cartucho de cimento - fornecimento, perfuração e instalação",m,M3091,Porca sextavada em aço para ancoragem de tirantes - D = 38 mm e C = 55 mm - Caminhão carroceria 15 t,tkm,INSUMO,2e-05
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,E9026,"Bomba para injeção de nata de cimento com capacidade de 2 MPa - 2,20 kW",1,INSUMO,0.039572395128552096
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,E9764,"Grupo gerador - 7,2 kVA",1,INSUMO,0.039572395128552096
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,E9024,"Misturador de nata cimento - 1,50 kW",1,INSUMO,0.039572395128552096
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.03346752368064953
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,P9801,Ajudante,h,INSUMO,0.06765899864682003
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,P9805,Armador,h,INSUMO,0.06765899864682003
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,P9824,Servente,h,INSUMO,0.13531799729364005
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50,kg,INSUMO,1.023
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,19.04182
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M2028,"Coroa de botões cônicos - TCI tricone - D = 75 mm (2 15/16"")",un,INSUMO,0.0005
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M2487,"Espaçador plástico tipo centralizador carambola para grampo de barra de aço - D ≤ 25,4 mm",un,INSUMO,0.5
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M1875,"Haste de perfuração com rosca API 2 3/8"" - D = 73 mm (2 7/8"")",m,INSUMO,0.0002
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm,m,INSUMO,1.0
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M3095,Válvula manchete - D = 20 mm,un,INSUMO,1.5
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,0.00102,INSUMO,5914655.0
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.01904,INSUMO,5914655.0
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm - Caminhão carroceria 15 t,0.00013,INSUMO,5914655.0
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,tkm,INSUMO,0.00102
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.01904
2026-07-22,05605894,"Grampo de aço CA-50 D = 12,5 mm para solo grampeado com capacidade de 30 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm - Caminhão carroceria 15 t,tkm,INSUMO,0.00013
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,E9026,"Bomba para injeção de nata de cimento com capacidade de 2 MPa - 2,20 kW",1,INSUMO,0.03935425101214575
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,E9764,"Grupo gerador - 7,2 kVA",1,INSUMO,0.03935425101214575
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,E9024,"Misturador de nata cimento - 1,50 kW",1,INSUMO,0.03935425101214575
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.03346693657219973
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,P9801,Ajudante,h,INSUMO,0.06747638326585695
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,P9805,Armador,h,INSUMO,0.06747638326585695
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,P9824,Servente,h,INSUMO,0.1349527665317139
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50,kg,INSUMO,1.63267
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,18.93536
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M2028,"Coroa de botões cônicos - TCI tricone - D = 75 mm (2 15/16"")",un,INSUMO,0.0005
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M2487,"Espaçador plástico tipo centralizador carambola para grampo de barra de aço - D ≤ 25,4 mm",un,INSUMO,0.5
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M1875,"Haste de perfuração com rosca API 2 3/8"" - D = 73 mm (2 7/8"")",m,INSUMO,0.0002
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm,m,INSUMO,1.0
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M3095,Válvula manchete - D = 20 mm,un,INSUMO,1.5
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,0.00163,INSUMO,5914655.0
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.01894,INSUMO,5914655.0
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm - Caminhão carroceria 15 t,0.00013,INSUMO,5914655.0
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,tkm,INSUMO,0.00163
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.01894
2026-07-22,05605895,"Grampo de aço CA-50 D = 16 mm para solo grampeado com capacidade de 50 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm - Caminhão carroceria 15 t,tkm,INSUMO,0.00013
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,E9026,"Bomba para injeção de nata de cimento com capacidade de 2 MPa - 2,20 kW",1,INSUMO,0.03904694835680751
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,E9764,"Grupo gerador - 7,2 kVA",1,INSUMO,0.03904694835680751
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,E9024,"Misturador de nata cimento - 1,50 kW",1,INSUMO,0.03904694835680751
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.033467471495640506
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,P9801,Ajudante,h,INSUMO,0.0670690811535882
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,P9805,Armador,h,INSUMO,0.0670690811535882
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,P9824,Servente,h,INSUMO,0.1341381623071764
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50,kg,INSUMO,2.55233
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,18.78899
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M2028,"Coroa de botões cônicos - TCI tricone - D = 75 mm (2 15/16"")",un,INSUMO,0.0005
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M2487,"Espaçador plástico tipo centralizador carambola para grampo de barra de aço - D ≤ 25,4 mm",un,INSUMO,0.5
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M1875,"Haste de perfuração com rosca API 2 3/8"" - D = 73 mm (2 7/8"")",m,INSUMO,0.0002
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm,m,INSUMO,1.0
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M3095,Válvula manchete - D = 20 mm,un,INSUMO,1.5
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,0.00255,INSUMO,5914655.0
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.01879,INSUMO,5914655.0
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm - Caminhão carroceria 15 t,0.00013,INSUMO,5914655.0
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M0004,Aço CA 50 - Caminhão carroceria 15 t,tkm,INSUMO,0.00255
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.01879
2026-07-22,05605896,"Grampo de aço CA-50 D = 20 mm para solo grampeado com capacidade de 80 kN - fornecimento, perfuração e instalação",m,M1880,Tubo PEAD PE 80 PN 16 - D = 20 mm - Caminhão carroceria 15 t,tkm,INSUMO,0.00013
2026-07-22,05605911,Perfuração para tirante permanente protendido autoinjetável em material de 1ª categoria com diâmetro de até 120 mm,m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.0502008032128514
2026-07-22,05605911,Perfuração para tirante permanente protendido autoinjetável em material de 1ª categoria com diâmetro de até 120 mm,m,P9824,Servente,h,INSUMO,0.0502008032128514
2026-07-22,05605911,Perfuração para tirante permanente protendido autoinjetável em material de 1ª categoria com diâmetro de até 120 mm,m,M1651,Tricone para tirante autoinjetável - D = 120 mm,un,INSUMO,0.05
2026-07-22,05605912,Perfuração para tirante permanente protendido autoinjetável em material de 2ª categoria com diâmetro de até 87 mm,m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.06024096385542168
2026-07-22,05605912,Perfuração para tirante permanente protendido autoinjetável em material de 2ª categoria com diâmetro de até 87 mm,m,P9824,Servente,h,INSUMO,0.06024096385542168
2026-07-22,05605912,Perfuração para tirante permanente protendido autoinjetável em material de 2ª categoria com diâmetro de até 87 mm,m,M1650,"Coroa de botões esféricos para tirante autoinjetável - D = 87 mm (3 7/16"")",un,INSUMO,0.05
2026-07-22,05605938,Perfuração para tirantes em material de 1ª categoria com diâmetro de até 120 mm,m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.0502008032128514
2026-07-22,05605938,Perfuração para tirantes em material de 1ª categoria com diâmetro de até 120 mm,m,P9824,Servente,h,INSUMO,0.0502008032128514
2026-07-22,05605938,Perfuração para tirantes em material de 1ª categoria com diâmetro de até 120 mm,m,M2046,"Coroa de botões cônicos - TCI tricone - D = 121 mm (4 3/4"")",un,INSUMO,0.0004
2026-07-22,05605938,Perfuração para tirantes em material de 1ª categoria com diâmetro de até 120 mm,m,M1875,"Haste de perfuração com rosca API 2 3/8"" - D = 73 mm (2 7/8"")",m,INSUMO,0.0002
2026-07-22,05605939,Perfuração para tirantes em material de 2ª categoria com diâmetro de até 120 mm,m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.06024096385542168
2026-07-22,05605939,Perfuração para tirantes em material de 2ª categoria com diâmetro de até 120 mm,m,P9824,Servente,h,INSUMO,0.06024096385542168
2026-07-22,05605939,Perfuração para tirantes em material de 2ª categoria com diâmetro de até 120 mm,m,M2046,"Coroa de botões cônicos - TCI tricone - D = 121 mm (4 3/4"")",un,INSUMO,0.0005
2026-07-22,05605939,Perfuração para tirantes em material de 2ª categoria com diâmetro de até 120 mm,m,M1875,"Haste de perfuração com rosca API 2 3/8"" - D = 73 mm (2 7/8"")",m,INSUMO,0.00025
2026-07-22,05605940,Perfuração para tirantes em material de 3ª categoria com diâmetro de até 120 mm,m,E9798,Perfuratriz hidráulica rotopercussiva - 123 kW,1,INSUMO,0.12048192771084336
2026-07-22,05605940,Perfuração para tirantes em material de 3ª categoria com diâmetro de até 120 mm,m,P9824,Servente,h,INSUMO,0.12048192771084336
2026-07-22,05605940,Perfuração para tirantes em material de 3ª categoria com diâmetro de até 120 mm,m,M1869,"Coroa de botões esféricos - D = 120 mm (4 3/4"")",un,INSUMO,0.002
2026-07-22,05605940,Perfuração para tirantes em material de 3ª categoria com diâmetro de até 120 mm,m,M1875,"Haste de perfuração com rosca API 2 3/8"" - D = 73 mm (2 7/8"")",m,INSUMO,0.0005
2026-07-22,05605940,Perfuração para tirantes em material de 3ª categoria com diâmetro de até 120 mm,m,M1874,"Martelo de fundo DTH - DN = 102 mm (4"")",un,INSUMO,0.0005
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,E9729,"Equipamento para pintura eletrostática com cabine simples de 5,50 kW e estufa de 2x120.000 kCal",1,INSUMO,0.1835340584152201
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,E9066,Grupo gerador - 14 kVA,1,INSUMO,0.1835340584152201
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,P9801,Ajudante,h,INSUMO,0.1835340584152201
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,P9822,Pintor,h,INSUMO,0.1835340584152201
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,M0879,Lixa para ferro Nº 150,un,INSUMO,0.3
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,M1868,Tinta em pó à base de resina epóxi,kg,INSUMO,0.32
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,M0879,Lixa para ferro Nº 150 - Caminhão carroceria 15 t,1e-05,INSUMO,5914655.0
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,M1868,Tinta em pó à base de resina epóxi - Caminhão carroceria 15 t,0.00032,INSUMO,5914655.0
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,M0879,Lixa para ferro Nº 150 - Caminhão carroceria 15 t,tkm,INSUMO,1e-05
2026-07-22,05605942,Pintura eletrostática com tinta em pó à base de resina epóxi - E = 200 µm,m²,M1868,Tinta em pó à base de resina epóxi - Caminhão carroceria 15 t,tkm,INSUMO,0.00032
2026-07-22,05605955,"Protensão de tirante com 10 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 860 kN - inclusive ancoragem e grauteamento da cabeça",un,E9722,Conjunto bomba e macaco hidráulico para protensão com capacidade de 2.000 kN - 5 kW,0.69,INSUMO,0.587350812893525
2026-07-22,05605955,"Protensão de tirante com 10 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 860 kN - inclusive ancoragem e grauteamento da cabeça",un,E9764,"Grupo gerador - 7,2 kVA",0.69,INSUMO,0.587350812893525
2026-07-22,05605955,"Protensão de tirante com 10 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 860 kN - inclusive ancoragem e grauteamento da cabeça",un,E9719,Talha manual com capacidade de 3 t,0.69,INSUMO,0.587350812893525
2026-07-22,05605955,"Protensão de tirante com 10 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 860 kN - inclusive ancoragem e grauteamento da cabeça",un,P9805,Armador,h,INSUMO,0.587350812893525
2026-07-22,05605955,"Protensão de tirante com 10 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 860 kN - inclusive ancoragem e grauteamento da cabeça",un,P9824,Servente,h,INSUMO,1.17470162578705
2026-07-22,05605955,"Protensão de tirante com 10 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 860 kN - inclusive ancoragem e grauteamento da cabeça",un,M1870,"Cunha metálica para cordoalha - D = 12,7 mm",un,INSUMO,10.0
2026-07-22,05605955,"Protensão de tirante com 10 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 860 kN - inclusive ancoragem e grauteamento da cabeça",un,M2011,"Placa de ancoragem para tirante com 10 cordoalhas de D = 12,7 mm",un,INSUMO,1.0
2026-07-22,05605956,"Protensão de tirante com 12 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 1.040 kN - inclusive ancoragem e grauteamento da cabeça",un,E9722,Conjunto bomba e macaco hidráulico para protensão com capacidade de 2.000 kN - 5 kW,0.66,INSUMO,0.6174707164512723
2026-07-22,05605956,"Protensão de tirante com 12 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 1.040 kN - inclusive ancoragem e grauteamento da cabeça",un,E9764,"Grupo gerador - 7,2 kVA",0.66,INSUMO,0.6174707164512723
2026-07-22,05605956,"Protensão de tirante com 12 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 1.040 kN - inclusive ancoragem e grauteamento da cabeça",un,E9719,Talha manual com capacidade de 3 t,0.66,INSUMO,0.6174707164512723
2026-07-22,05605956,"Protensão de tirante com 12 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 1.040 kN - inclusive ancoragem e grauteamento da cabeça",un,P9805,Armador,h,INSUMO,0.6174707164512723
2026-07-22,05605956,"Protensão de tirante com 12 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 1.040 kN - inclusive ancoragem e grauteamento da cabeça",un,P9824,Servente,h,INSUMO,1.2349414329025445
2026-07-22,05605956,"Protensão de tirante com 12 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 1.040 kN - inclusive ancoragem e grauteamento da cabeça",un,M1870,"Cunha metálica para cordoalha - D = 12,7 mm",un,INSUMO,12.0
2026-07-22,05605956,"Protensão de tirante com 12 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 1.040 kN - inclusive ancoragem e grauteamento da cabeça",un,M2012,"Placa de ancoragem para tirante com 12 cordoalhas de D = 12,7 mm",un,INSUMO,1.0
2026-07-22,05605953,"Protensão de tirante com 6 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 520 kN - inclusive ancoragem e grauteamento da cabeça",un,E9721,Conjunto bomba e macaco hidráulico para protensão com capacidade de 1.150 kN - 5 kW,0.77,INSUMO,0.5271092275741379
2026-07-22,05605953,"Protensão de tirante com 6 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 520 kN - inclusive ancoragem e grauteamento da cabeça",un,E9764,"Grupo gerador - 7,2 kVA",0.77,INSUMO,0.5271092275741379
2026-07-22,05605953,"Protensão de tirante com 6 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 520 kN - inclusive ancoragem e grauteamento da cabeça",un,E9719,Talha manual com capacidade de 3 t,0.77,INSUMO,0.5271092275741379
2026-07-22,05605953,"Protensão de tirante com 6 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 520 kN - inclusive ancoragem e grauteamento da cabeça",un,P9805,Armador,h,INSUMO,0.5271092275741379
2026-07-22,05605953,"Protensão de tirante com 6 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 520 kN - inclusive ancoragem e grauteamento da cabeça",un,P9824,Servente,h,INSUMO,1.0542184551482758
2026-07-22,05605953,"Protensão de tirante com 6 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 520 kN - inclusive ancoragem e grauteamento da cabeça",un,M1870,"Cunha metálica para cordoalha - D = 12,7 mm",un,INSUMO,6.0
2026-07-22,05605953,"Protensão de tirante com 6 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 520 kN - inclusive ancoragem e grauteamento da cabeça",un,M2009,"Placa de ancoragem para tirante com 6 cordoalhas de D = 12,7 mm",un,INSUMO,1.0
2026-07-22,05605954,"Protensão de tirante com 8 cordoalhas D = 12,7 mm aço CP 190 RB, com capacidade de 690 kN - inclusive ancoragem e grauteamento da cabeça",un,E9722,Conjunto bomba e macaco hidráulico para protensão com capacidade de 2.000 kN - 5 kW,0.73,INSUMO,0.5572303423065993
